pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
15122,BL,nse_cm,,EDELWEISS,EDELWEISS-BL,,EDELWEISS-BL,INE532F01054,,,,EDELWEISS FIN SERV LTD,,,1,1,-1,-1,2,-1,NSE,,,881884800,,881884800,0,0,0,0,1442016000,102.30-108.62,0,0,1465675823,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,932281.00,1,0,10862,10230,1,1,1,0,0,1,0,9.46479e+08,0,0,932281,
14220,BL,nse_cm,,CTE,CTE-BL,,CTE-BL,INE627H01017,,,,CAMBRIDGE TECH ENTER LTD,,,1,1,-1,-1,2,-1,NSE,,,855273600,,855273600,0,0,1411603200,1412121600,0,30.29-32.15,0,0,1465675822,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,641934.00,1,0,3215,3029,1,1,1,0,0,1,0,1.9631e+07,0,0,641934,
14938,EQ,nse_cm,,GSEC10YEAR,GSEC10YEAR-EQ,,GSEC10YEAR,INF769K01KF8,,,,MIRAEAMC - MAGS813ETF,,,1,1,-1,-1,2,-1,NSE,,,1365552000,,1365552000,0,0,0,0,0,28.48-31.46,0,0,1465675694,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,945459.00,1,0,3146,2848,1,1,1,0,0,1,0,2.89131e+07,0,0,945459,
14947,EQ,nse_cm,,MOTILALOFS,MOTILALOFS-EQ,,MOTILALOFS,INE338I01027,,,,MOTILAL OSWAL FIN LTD,,,5,1,-1,-1,2,-1,NSE,,,873936000,,873936000,0,0,0,0,1454284800,748.45-914.75,0,0,1465682620,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,119770.00,1,0,91475,74845,1,1,1,0,0,1,0,6.0186e+08,0,0,119770,
14198,EQ,nse_cm,,TIMKEN,TIMKEN-EQ,,TIMKEN,INE325A01013,,,,TIMKEN INDIA LTD.,,,10,1,-1,-1,2,-1,NSE,,,855187200,,855187200,0,0,0,0,1437868800,2809.20-4213.80,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,28432.00,1,0,421380,280920,1,1,1,0,0,1,0,7.52187e+07,0,0,28432,The scrip PE is greater than 50 for previous 4 trailing quarters
14230,EQ,nse_cm,,HDFCBSE500,HDFCBSE500-EQ,,HDFCBSE500,INF179KC1EZ4,,,,HDFCAMC - HDFCBSE500,,,1,1,-1,-1,2,-1,NSE,,,1361404800,,1361404800,0,0,0,0,0,28.49-42.73,0,0,1465675694,,,,,,,,,,CASH,,,,,2386,,,,0,20,,0.0000,T+1,315513000,0,1,204321.00,1,0,4273,2849,1,1,1,0,0,1,0,6.24838e+06,0,0,204321,
14955,BL,nse_cm,,INDOWIND,INDOWIND-BL,,INDOWIND-BL,INE227G01018,,,,INDOWIND ENERGY LTD,,,1,1,-1,-1,2,-1,NSE,,,874195200,,874195200,0,0,0,0,1447977600,8.74-9.28,0,0,1465675843,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,5264771.00,1,0,928,874,1,1,1,0,0,1,0,1.61002e+08,0,0,5264771,
14003,EQ,nse_cm,,ZEEMEDIA,ZEEMEDIA-EQ,,ZEEMEDIA,INE966H01019,,,,ZEE MEDIA CORPORATION LTD,,,1,1,-1,-1,2,-1,NSE,,,852854400,,852854400,0,0,0,0,1191715200,7.67-9.37,0,0,1465682620,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,11736795.00,1,0,937,767,1,1,1,0,0,1,0,6.25429e+08,0,0,11736795,The scrip PE is greater than 50 for previous 4 trailing quarters
14761,EQ,nse_cm,,NELCAST,NELCAST-EQ,,NELCAST,INE189I01024,,,,NELCAST LIMITED,,,1,1,-1,-1,2,-1,NSE,,,867369600,,867369600,0,0,0,0,1437868800,108.42-162.62,0,0,1465682620,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,737857.00,1,0,16262,10842,1,1,1,0,0,1,0,8.70012e+07,0,0,737857,High low price variation was greater than 100% in previous 6 months
14771,EQ,nse_cm,,TARMAT,TARMAT-EQ,,TARMAT,INE924H01018,,,,TARMAT LIMITED,,,1,1,-1,-1,2,-1,NSE,,,868406400,,868406400,0,0,1411516800,1412121600,0,46.66-57.02,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,819601.00,1,0,5702,4666,1,1,1,0,0,1,0,2.50643e+07,0,0,819601,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
13973,SG,nse_cm,,772UP36,772UP36-SG,,772UP36-SG,IN3320220087,,,,SDL UP 7.72% 2036,,,1,100,-1,-1,2,-1,NSE,,,1359849600,,1359849600,0,0,0,0,0,95.00-105.00,0,0,1465664081,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999949.00,100,0,10500,9500,1,1,1,0,0,1,0,3.5e+08,0,0,999949,
13984,BL,nse_cm,,JASH,JASH-BL,,JASH-BL,INE039O01029,,,,JASH ENGINEERING LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1256860800,,1256860800,0,0,0,0,1460246400,431.20-457.80,0,0,1465675821,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,223564.00,1,0,45780,43120,1,1,1,0,0,1,0,6.29051e+07,0,0,223564,
14726,MF,nse_cm,,HFMPM23DGR,HFMPM23DGR-MF,,HFMPM23DGR-MF,INF179KC1FU2,,,,HDFCAMC - HFMPM23DGR,,,1,1,-1,-1,2,-1,NSE,,,1364428800,,1364428800,0,0,0,0,0,9.00-11.00,0,0,1465664081,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1138077.00,1,0,1100,900,1,1,1,0,0,1,0,3.48036e+07,0,0,1138077,
14734,BL,nse_cm,,DLF,DLF-BL,,DLF-BL,INE271C01023,,,,DLF LIMITED,,,5,1,-1,-1,2,-1,NSE,,,868060800,,868060800,0,0,0,0,1438128000,546.15-579.85,0,0,1465675823,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,175747.00,1,0,57985,54615,1,1,1,0,0,1,0,2.47532e+09,0,0,175747,
14757,BZ,nse_cm,,WINSOME,WINSOME-BZ,,WINSOME-BZ,INE784B01035,,,,WINSOME YARNS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1259193600,,1259193600,0,0,1419206400,1419724800,0,2.50-2.60,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2312126.00,1,0,260,250,1,1,1,0,0,1,0,7.07072e+07,0,0,2312126,"Stage 2 GSM scrip,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
13997,SG,nse_cm,,765TN53,765TN53-SG,,765TN53-SG,IN3120220295,,,,SDL TN 7.65% 2053,,,1,100,-1,-1,2,-1,NSE,,,1359849600,,1359849600,0,0,0,0,0,95.00-105.00,0,0,1465664081,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
14011,BL,nse_cm,,AVTNPL,AVTNPL-BL,,AVTNPL-BL,INE488D01021,,,,AVT NATURAL PRODUCTS LTD,,,1,1,-1,-1,2,-1,NSE,,,852854400,,852854400,0,0,0,0,1455926400,66.96-71.10,0,0,1465675821,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1417002.00,1,0,7110,6696,1,1,1,0,0,1,0,1.52284e+08,0,0,1417002,
15744,SG,nse_cm,,727GJ31,727GJ31-SG,,727GJ31-SG,IN1520230021,,,,SDL GJ 7.27% 2031,,,1,100,-1,-1,2,-1,NSE,,,1368921600,,1368921600,0,0,0,0,0,95.00-105.00,0,0,1465664081,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
15759,SG,nse_cm,,735AP39,735AP39-SG,,735AP39-SG,IN1020230125,,,,SDL AP 7.35% 2039,,,1,100,-1,-1,2,-1,NSE,,,1368921600,,1368921600,0,0,0,0,0,95.00-105.00,0,0,1465664081,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
1581,EQ,nse_cm,,TARC,TARC-EQ,,TARC,INE0EK901012,,,,TARC LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1292716800,,1292716800,0,0,1348617600,1348963200,0,96.98-145.46,0,0,1465682620,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,824794.00,1,0,14546,9698,1,1,1,0,0,1,0,2.95096e+08,0,0,824794,The scrip PE is greater than 50 for previous 4 trailing quarters
17854,BL,nse_cm,,DLINKINDIA,DLINKINDIA-BL,,DLINKINDIA-BL,INE250K01012,,,,D-LINK INDIA LTD,,,5,1,-1,-1,2,-1,NSE,,,945561600,,945561600,0,0,0,0,1447545600,476.20-505.60,0,0,1465675826,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,199395.00,1,0,50560,47620,1,1,1,0,0,1,0,3.55048e+07,0,0,199395,
17868,N7,nse_cm,,NIDOZC26,NIDOZC26-N7,,NIDOZC26-N7,INE530L07236,,,,SEC RED NCD SR. VII,,,1,1,-1,-1,2,-1,NSE,,,1153612800,,1153612800,0,0,0,0,0,2032.10-3048.14,0,0,1465664082,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,1956.00,1,0,304814,203210,1,1,1,0,0,1,0,59841,0,0,1956,
17898,SM,nse_cm,,VINSYS,VINSYS-SM,,VINSYS-SM,INE0OSJ01014,,,,VINSYS IT SERVICES IND LT,,,5,250,-1,-1,2,-1,NSE,,,1376179200,,1376179200,0,0,0,0,0,293.80-440.70,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,272290.00,250,0,44070,29380,1,1,1,0,0,1,0,1.46779e+07,0,0,272290,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 75% in previous 3 months"
1791,BL,nse_cm,,KANPRPLA,KANPRPLA-BL,,KANPRPLA-BL,INE694E01014,,,,KANPUR PLASTIPACK LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1293926400,,1293926400,0,0,0,0,1441152000,183.47-194.81,0,0,1465675752,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,518933.00,1,0,19481,18347,1,1,1,0,0,1,0,2.40125e+07,0,0,518933,
17993,MF,nse_cm,,PGIMCSA3D,PGIMCSA3D-MF,,PGIMCSA3D-MF,INF663L01U81,,,,PRAMERAMC - PGIMCSA3D,,,1,1,-1,-1,2,-1,NSE,,,1269129600,,1269129600,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,196.00,1,0,110,90,1,1,1,0,0,1,0,6009,0,0,196,
17994,MF,nse_cm,,PGIMCSA4D,PGIMCSA4D-MF,,PGIMCSA4D-MF,INF663L01U99,,,,PRAMERAMC - PGIMCSA4D,,,1,1,-1,-1,2,-1,NSE,,,1269129600,,1269129600,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,281.00,1,0,110,90,1,1,1,0,0,1,0,8601,0,0,281,
18,SG,nse_cm,,66RJ30,66RJ30-SG,,66RJ30-SG,IN2920200366,,,,SDL RJ 6.6% 2030,,,1,100,-1,-1,2,-1,NSE,,,1284249600,,1284249600,0,0,0,0,0,95.00-105.00,0,0,1465664078,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999975.00,100,0,10500,9500,1,1,1,0,0,1,0,7.5e+07,0,0,999975,
18009,MF,nse_cm,,BPF02D4D,BPF02D4D-MF,,BPF02D4D-MF,INF955L01JG1,,,,BARODAPAMC - BPF02D4D,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,4.00,1,0,110,90,1,1,1,0,0,1,0,136,0,0,4,
18017,BL,nse_cm,,GATECH,GATECH-BL,,GATECH-BL,INE224E01028,,,,GACM TECHNOLOGIES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1153872000,,1153872000,0,0,0,0,1430265600,0.50-0.52,0,0,1465675827,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,36059672.00,1,0,52,50,1,1,1,0,0,1,0,1.10274e+09,0,0,36059672,
18085,SG,nse_cm,,75UP35,75UP35-SG,,75UP35-SG,IN3320230052,,,,SDL UP 7.5% 2035,,,1,100,-1,-1,2,-1,NSE,,,1377043200,,1377043200,0,0,0,0,0,95.00-105.00,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
18095,MF,nse_cm,,BPF02RDR,BPF02RDR-MF,,BPF02RDR-MF,INF955L01JN7,,,,BARODAPAMC - BPF02RDR,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,50.00,1,0,110,90,1,1,1,0,0,1,0,1538,0,0,50,
18125,BL,nse_cm,,SRGHFL,SRGHFL-BL,,SRGHFL-BL,INE559N01010,,,,SRG HOUSING FINANCE L,,,5,1,-1,-1,2,-1,NSE,,,1377043200,,1377043200,0,0,1406678400,1407283200,0,270.50-287.20,0,0,1465675827,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,357138.00,1,0,28720,27050,1,1,1,0,0,1,0,1.57018e+07,0,0,357138,
18127,BL,nse_cm,,DBREALTY,DBREALTY-BL,,DBREALTY-BL,INE879I01012,,,,VALOR ESTATE LIMITED,,,1,1,-1,-1,2,-1,NSE,,,951436800,,951436800,0,0,0,0,1437264000,106.03-112.57,0,0,1465675843,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,944872.00,1,0,11257,10603,1,1,1,0,0,1,0,5.42407e+08,0,0,944872,
18162,MF,nse_cm,,BPF02RMR,BPF02RMR-MF,,BPF02RMR-MF,INF955L01JQ0,,,,BARODAPAMC - BPF02RMR,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,1.00,1,0,110,90,1,1,1,0,0,1,0,54,0,0,1,
18164,MF,nse_cm,,BPF01D1D,BPF01D1D-MF,,BPF01D1D-MF,INF955L01IW0,,,,BARODAPAMC - BPF01D1D,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3314.00,1,0,110,90,1,1,1,0,0,1,0,101364,0,0,3314,
18169,MF,nse_cm,,BPF01GPG,BPF01GPG-MF,,BPF01GPG-MF,INF955L01IO7,,,,BARODAPAMC - BPF01GPG,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,10086371.00,1,0,110,90,1,1,1,0,0,1,0,3.08452e+08,0,0,10086371,
18174,MF,nse_cm,,IF3DPD,IF3DPD-MF,,IF3DPD-MF,INF090I01WA9,,,,FRANTEMAMC - IF3DPD,,,1,1,-1,-1,2,-1,NSE,,,1269475200,,1269475200,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,651676.00,1,0,110,90,1,1,1,0,0,1,0,1.99289e+07,0,0,651676,
18175,MF,nse_cm,,IF3GPD,IF3GPD-MF,,IF3GPD-MF,INF090I01WB7,,,,FRANTEMAMC - IF3GPD,,,1,1,-1,-1,2,-1,NSE,,,1269475200,,1269475200,0,0,0,0,0,1.17-1.43,0,0,1465664082,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,14648667.00,1,0,143,117,1,1,1,0,0,1,0,4.47971e+08,0,0,14648667,
18196,MF,nse_cm,,FISTIP3QDP,FISTIP3QDP-MF,,FISTIP3QDP-MF,INF090I01VO2,,,,FRANTEMAMC - FISTIP3QDP,,,1,1,-1,-1,2,-1,NSE,,,1269475200,,1269475200,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,16018.00,1,0,110,90,1,1,1,0,0,1,0,489867,0,0,16018,
18197,MF,nse_cm,,FISTIP3WDP,FISTIP3WDP-MF,,FISTIP3WDP-MF,INF090I01VQ7,,,,FRANTEMAMC - FISTIP3WDP,,,1,1,-1,-1,2,-1,NSE,,,1269475200,,1269475200,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,7619.00,1,0,110,90,1,1,1,0,0,1,0,233014,0,0,7619,
18198,MF,nse_cm,,FISTIPD3GP,FISTIPD3GP-MF,,FISTIPD3GP-MF,INF090I01VS3,,,,FRANTEMAMC - FISTIPD3GP,,,1,1,-1,-1,2,-1,NSE,,,1269475200,,1269475200,0,0,0,0,0,0.90-1.10,0,0,1465664082,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,154920.00,1,0,110,90,1,1,1,0,0,1,0,4.73764e+06,0,0,154920,
18252,EQ,nse_cm,,SPAL,SPAL-EQ,,SPAL,INE212I01016,,,,S. P. APPARELS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1155427200,,1155427200,0,0,0,0,1440547200,635.75-953.55,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,125839.00,1,0,95355,63575,1,1,1,0,0,1,0,2.50926e+07,0,0,125839,
18283,SG,nse_cm,,74WB42,74WB42-SG,,74WB42-SG,IN3420230069,,,,SDL WB 7.4% 2042,,,1,100,-1,-1,2,-1,NSE,,,1377993600,,1377993600,0,0,0,0,0,95.00-105.00,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
18285,BL,nse_cm,,HNGSNGBEES,HNGSNGBEES-BL,,HNGSNGBEES-BL,INF204KB19I1,,,,NIP IND ETF HANGSENG BEES,,,1,1,-1,-1,2,-1,NSE,,,953337600,,953337600,0,0,0,0,1261267200,424.65-450.91,0,0,1465675827,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,226927.00,1,0,45091,42465,1,1,1,0,0,1,0,2.35867e+07,0,0,226927,
18323,SG,nse_cm,,744HR33,744HR33-SG,,744HR33-SG,IN1620230152,,,,SDL HR 7.44% 2033,,,1,100,-1,-1,2,-1,NSE,,,1377993600,,1377993600,0,0,0,0,0,95.00-105.00,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
18324,BL,nse_cm,,LGBBROSLTD,LGBBROSLTD-BL,,LGBBROSLTD-BL,INE337A01034,,,,LG BALAKRISHNAN & BROS,,,10,1,-1,-1,2,-1,NSE,,,954374400,,954374400,0,0,0,0,1439596800,1431.10-1519.50,0,0,1465675827,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,68568.00,1,0,151950,143110,1,1,1,0,0,1,0,3.18924e+07,0,0,68568,
18327,SG,nse_cm,,744GA33,744GA33-SG,,744GA33-SG,IN1420230071,,,,SDL GA 7.44% 2033,,,1,100,-1,-1,2,-1,NSE,,,1377993600,,1377993600,0,0,0,0,0,95.00-105.00,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
18332,SG,nse_cm,,745AP34,745AP34-SG,,745AP34-SG,IN1020230414,,,,SDL AP 7.45% 2034,,,1,100,-1,-1,2,-1,NSE,,,1377993600,,1377993600,0,0,0,0,0,92.87-102.63,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1023000.00,100,0,10263,9287,1,1,1,0,0,1,0,1e+08,0,0,1023000,
18334,SG,nse_cm,,741WB39,741WB39-SG,,741WB39-SG,IN3420230051,,,,SDL WB 7.41% 2039,,,1,100,-1,-1,2,-1,NSE,,,1377993600,,1377993600,0,0,0,0,0,95.00-105.00,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
18372,SM,nse_cm,,CPS,CPS-SM,,CPS-SM,INE0QBU01012,,,,C P S SHAPERS LIMITED,,,5,150,-1,-1,2,-1,NSE,,,1378512000,,1378512000,0,0,1419120000,1419638400,0,935.75-1034.25,0,0,1465682619,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,74491.00,150,0,103425,93575,1,1,1,0,0,1,0,2.27802e+06,0,0,74491,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
1838,EQ,nse_cm,,KARURVYSYA,KARURVYSYA-EQ,,KARURVYSYA,INE036D01028,,,,KARUR VYSYA BANK LTD,,,5,1,-1,-1,2,-1,NSE,,,484531200,,,0,0,0,0,1440633600,220.70-331.00,0,0,1465682619,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,362435.00,1,0,33100,22070,1,1,1,0,0,1,0,9.66494e+08,0,0,362435,
1842,SG,nse_cm,,66UP31,66UP31-SG,,66UP31-SG,IN3320200220,,,,SDL UP 6.6% 2031,,,1,100,-1,-1,2,-1,NSE,,,1294531200,,1294531200,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
18432,BL,nse_cm,,RATNAVEER,RATNAVEER-BL,,RATNAVEER-BL,INE05CZ01011,,,,RATNAVEER PRECISION ENG L,,,1,1,-1,-1,2,-1,NSE,,,1378857600,,1378857600,0,0,1405728000,1406419200,0,155.11-164.69,0,0,1465675827,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,613481.00,1,0,16469,15511,1,1,1,0,0,1,0,6.78705e+07,0,0,613481,
18482,BL,nse_cm,,ISFT,ISFT-BL,,ISFT-BL,INE566K01011,,,,INTRASOFT TECH. LTD,,,1,1,-1,-1,2,-1,NSE,,,955497600,,955497600,0,0,1411084800,1411603200,0,81.05-86.05,0,0,1465675827,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,533391.00,1,0,8605,8105,1,1,1,0,0,1,0,1.63117e+07,0,0,533391,
185,SG,nse_cm,,678MH32,678MH32-SG,,678MH32-SG,IN2220200199,,,,SDL MH 6.78% 2032,,,1,100,-1,-1,2,-1,NSE,,,1285459200,,1285459200,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
18500,BL,nse_cm,,SABEVENTS,SABEVENTS-BL,,SABEVENTS-BL,INE860T01019,,,,SAB EVENTS & GOVERNANCE,,,1,1,-1,-1,2,-1,NSE,,,1158364800,,1158364800,0,0,1410393600,1410912000,0,6.75-7.15,0,0,1465675843,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,342817.00,1,0,715,675,1,1,1,0,0,1,0,1.04837e+07,0,0,342817,
18514,SM,nse_cm,,PRAMARA,PRAMARA-SM,,PRAMARA-SM,INE0O7A01017,,,,PRAMARA PROMOTIONS LTD,,,5,500,-1,-1,2,-1,NSE,,,1379030400,,1379030400,0,0,0,0,0,129.95-143.55,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,455974.00,500,0,14355,12995,1,1,1,0,0,1,0,1.39442e+07,0,0,455974,"Stage 1 Short Term ASM scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
18529,SG,nse_cm,,747HR33,747HR33-SG,,747HR33-SG,IN1620230186,,,,SDL HR 7.47% 2033,,,1,100,-1,-1,2,-1,NSE,,,1379203200,,1379203200,0,0,0,0,0,95.00-105.00,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
18536,SG,nse_cm,,746MP39,746MP39-SG,,746MP39-SG,IN2120230049,,,,SDL MP 7.46% 2039,,,1,100,-1,-1,2,-1,NSE,,,1379203200,,1379203200,0,0,0,0,0,95.00-105.00,0,0,1465664082,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
